dw_cid,opp_team_id,emp_id,opp_type,opp_status,opp_timestamp,revenue
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Won,2018-06-05T11:21:19.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Won,2018-10-11T20:58:45.000Z,0.01
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Lost,2019-02-05T19:26:01.868Z,0.00
16002,00E31000000etvOEAQ,00E31000000etvOEAQ:00531000007g2euAAA,Existing Business,Lost,2018-05-07T20:21:38.000Z,0.00
16002,00E31000000etvOEAQ,00E31000000etvOEAQ:00531000007g2euAAA,New Business,Lost,2018-09-07T18:46:14.000Z,0.00
16002,00E31000000etvOEAQ,00E31000000etvOEAQ:00531000007g2euAAA,New Business,Lost,2018-06-15T20:15:22.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Lost,2019-02-21T22:25:51.761Z,0.00
16002,00E31000000eu7UEAQ,00E31000000eu7UEAQ:005i0000003cg1nAAA,New Business,Open,2018-04-23T22:16:34.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Lost,2019-02-05T19:26:26.771Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Lost,2019-02-05T19:26:41.755Z,0.00
16002,00E31000000etvOEAQ,00E31000000etvOEAQ:00531000007g2euAAA,New Business,Lost,2018-08-31T15:43:55.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Lost,2018-05-16T13:19:32.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i0000003GwdmAAC,New Business,Open,2018-05-02T15:10:25.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i0000003GwdmAAC,New Business,Open,2018-05-02T15:14:09.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i0000003GwdmAAC,New Business,Open,2018-05-02T16:05:34.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Lost,2020-03-13T16:59:36.089Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i0000003GwdmAAC,New Business,Open,2018-05-08T22:47:59.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i0000003GwdmAAC,New Business,Open,2018-05-08T22:48:52.000Z,0.00
16002,00E0Z0000018oF3UAI,00E0Z0000018oF3UAI:0050Z00000957jFQAQ,Existing Business,Open,2018-05-12T17:18:32.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i0000003GwdmAAC,New Business,Open,2018-05-14T18:27:00.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i0000003GwdmAAC,New Business,Open,2018-05-14T19:40:15.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i0000003GwdmAAC,New Business,Open,2018-05-14T19:41:09.000Z,0.00
16002,00E31000000etvOEAQ,00E31000000etvOEAQ:00531000007g2euAAA,Existing Business,Won,2018-05-23T22:42:21.000Z,26250.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Lost,2019-05-01T16:59:21.780Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Lost,2019-02-05T19:28:31.777Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Lost,2019-02-05T19:28:56.763Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Lost,2018-08-23T21:34:35.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Lost,2019-01-28T20:38:46.761Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Lost,2018-12-10T20:30:13.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Lost,2019-02-05T19:29:11.767Z,0.00
